id,common_name,smiles_isomeric
ToxinDB,Trimethylantimony diiodide,
ToxinDB,Trimethyloxonium hexachlorantimonate,
ToxinDB,Triphenylantimony,
ToxinDB,Triphenylantimony diacetate,
ToxinDB,Triphenylantimony dibenzoate,
ToxinDB,Triphenylantimony dichloride,
ToxinDB,Triphenylthioantimonate,
ToxinDB,Triphenylcarbenium hexachloroantimonate,
ToxinDB,Tris(1-naphthyl)antimony,
ToxinDB,Tris(3-(trifluoromethyl)phenyl)antimony,
ToxinDB,Tris(4-bromophenyl)aminium hexachloroantimonate,
ToxinDB,Tris(4-bromophenyl)antimony,
ToxinDB,Tris(dimethylamino)antimony,
ToxinDB,Tris(o-tolyl)antimony,
ToxinDB,Tris(p-tolyl)antimony,
ToxinDB,Antimony acetate,
ToxinDB,"1,3-Dichloropropene, cis",
ToxinDB,"1,3-Dichloropropene, trans",
ToxinDB,"1,1-Dichloropropene",
ToxinDB,"1,2-Dichloropropene",
ToxinDB,"2,3-Dichloropropene",
ToxinDB,"3,3-Dichloropropene",
ToxinDB,Magnesium perchlorate,
ToxinDB,Potassium perchlorate,
ToxinDB,Ammonium perchlorate,
ToxinDB,Sodium perchlorate,
ToxinDB,Lithium perchlorate,
ToxinDB,2-Monobromobiphenyl,
ToxinDB,"2,3-Dibromobiphenyl",
ToxinDB,"2,4,5-Tribromobiphenyl",
ToxinDB,"3,4,5-Tribromobiphenyl",
ToxinDB,"2,3,4,5-Tetrabromobiphenyl",
ToxinDB,"2,3,4,6-Tetrabromobiphenyl",
ToxinDB,"2,2',3,3',4,6'-Hexabromobiphenyl",
ToxinDB,"2,2',3,3',5,6'-Hexabromobiphenyl",
ToxinDB,"2,2',3,4,5',6-Hexabromobiphenyl",
ToxinDB,"2,2',3,5,5',6-Hexabromobiphenyl",
ToxinDB,"2,2',3,3',5,5',6-Heptabromobiphenyl",
ToxinDB,"2,2',3,4,4',5,6'-Heptabromobiphenyl",
ToxinDB,"2,2',3,4,4',6,6'-Heptabromobiphenyl",
ToxinDB,"2,2',3,4,5,6,6'-Heptabromobiphenyl",
ToxinDB,"2,2',3,4',5,6,6'-Heptabromobiphenyl",
ToxinDB,"2,2',3,3',4,4',6,6'-Octabromobiphenyl",
ToxinDB,"2,2',3,3',4,5,6,6'-Octabromobiphenyl",
ToxinDB,"2,2',3,4,4',5,6,6'-Octabromobiphenyl",
ToxinDB,"2,2',3,3',4,4',5,6,6'-Nonabromobiphenyl",
ToxinDB,"2,2',3,3',4,5,5',6,6'-Nonabromobiphenyl",
ToxinDB,"2,2',3,4,5,5'-Hexabromobiphenyl",
ToxinDB,"2,3,3',4,5,5'-Hexabromobiphenyl",
ToxinDB,"2,2'-Dibromobiphenyl",
ToxinDB,"2,2',3,3',4,4',5,5',6,6'-Decabromobiphenyl",
ToxinDB,"3,5-Dibromobiphenyl",
ToxinDB,"3,3',5,5'-Tetrabromobiphenyl",
ToxinDB,"3,3'-Dibromobiphenyl",
ToxinDB,3-Monobromobiphenyl,
ToxinDB,Monobromobiphenyl,
ToxinDB,Dibromobiphenyl,
ToxinDB,Nonabromobiphenyl,
ToxinDB,Octabromobiphenyl,
ToxinDB,Heptabromobiphenyl,
ToxinDB,Hexabromobiphenyl,
ToxinDB,"2,2',4,4',5,6'-Hexabromobiphenyl",
ToxinDB,"2,3,4,5,6-Pentabromobiphenyl",
ToxinDB,Tetrabromobiphenyl,
ToxinDB,"2,3'-Dibromobiphenyl",
ToxinDB,"2,4'-Dibromobiphenyl",
ToxinDB,Tribromobiphenyl,
ToxinDB,"2,4-Dibromobiphenyl",
ToxinDB,"2,2',3,3',5,5'-Hexabromobiphenyl",
ToxinDB,Pentabromobiphenyl,
ToxinDB,"3,4'-Dibromobiphenyl",
ToxinDB,"2,5-Dibromobiphenyl",
ToxinDB,"2,6-Dibromobiphenyl",
ToxinDB,"2,4,6-Tribromobiphenyl",
ToxinDB,"2,2',5-Tribromobiphenyl",
ToxinDB,"2,3',5-Tribromobiphenyl",
ToxinDB,"2,4',5-Tribromobiphenyl",
ToxinDB,"2,2',5,5'-Tetrabromobiphenyl",
ToxinDB,"2,3',4',5-Tetrabromobiphenyl",
ToxinDB,"2,2',4,5',6-Pentabromobiphenyl",
ToxinDB,"2,2',4,4',5,5'-Hexabromobiphenyl",
ToxinDB,"2,2',3,3',5,5',6,6'-Octabromobiphenyl",
ToxinDB,"2,2',4,4',6,6'-Hexabromobiphenyl",
ToxinDB,"3,4,4',5-Tetrabromobiphenyl",
ToxinDB,"2,2',4,5'-Tetrabromobiphenyl",
ToxinDB,"2,2',5,6'-Tetrabromobiphenyl",
ToxinDB,"3,3',4,4',5,5'-Hexabromobiphenyl",
ToxinDB,"3,4-Dibromobiphenyl",
ToxinDB,"2,4,4',6-Tetrabromobiphenyl",
ToxinDB,"2,4',6-Tribromobiphenyl",
ToxinDB,"2,4,4'-Tribromobiphenyl",
ToxinDB,"2,2',4,4'-Tetrabromobiphenyl",
ToxinDB,"3,4,4'-Tribromobiphenyl",
ToxinDB,"2,2',3,4,4',5,5'-Heptabromobiphenyl",
ToxinDB,"2,2',4,5,5'-Pentabromobiphenyl",
ToxinDB,"2,3',4,4',5-Pentabromobiphenyl",
ToxinDB,"2,2',3,4,4',5'-Hexabromobiphenyl",
ToxinDB,"2,3',4,4',5,5'-Hexabromobiphenyl",
ToxinDB,"2,2',3,3',4,4',5,5'-Octabromobiphenyl",
ToxinDB,"2,2',3,4',5',6-Hexabromobiphenyl",
ToxinDB,"2,2',3,3',4,4',5-Heptabromobiphenyl",
ToxinDB,"2,2',3,3',4,4',5',6-Octabromobiphenyl",
ToxinDB,"2,2',3,3',4,4',5,5',6-Nonabromobiphenyl",
ToxinDB,"2,2',3,3',4,5',6,6'-Octabromobiphenyl",
ToxinDB,"3,4',5-Tribromobiphenyl",
ToxinDB,"2',3,4,4',5-Pentabromobiphenyl",
ToxinDB,"3,3',4,4'-Tetrabromobiphenyl",
ToxinDB,"2,3,3',4,4',5-Hexabromobiphenyl",
ToxinDB,"2,2',3,4,6-Pentabromobiphenyl",
ToxinDB,"2,3,3',4,4',5,6-Heptabromobiphenyl",
ToxinDB,"2,2',4,5,6'-Pentabromobiphenyl",
ToxinDB,"2,3',4,5,5'-Pentabromobiphenyl",
ToxinDB,"2,2',3,4,4',5-Hexabromobiphenyl",
ToxinDB,"2,2',4,4',5-Pentabromobiphenyl",
ToxinDB,"3,3',4,5,5'-Pentabromobiphenyl",
ToxinDB,"2,2',3,3',4,4'-Hexabromobiphenyl",
ToxinDB,"2,2',3,3',4,5'-Hexabromobiphenyl",
ToxinDB,"2,3,3',4',5',6-Hexabromobiphenyl",
ToxinDB,"2,2',3,3',4,5,5'-Heptabromobiphenyl",
ToxinDB,"2,3',4,4'-Tetrabromobiphenyl",
ToxinDB,"3,3',4,4',5-Pentabromobiphenyl",
ToxinDB,"2,3,3',4,4',5'-Hexabromobiphenyl",
ToxinDB,"2,3',4,4',5',6-Hexabromobiphenyl",
ToxinDB,"2,2',3,4',5,5',6-Heptabromobiphenyl",
ToxinDB,"2,3',4,4',6-Pentabromobiphenyl",
ToxinDB,"2,2',3,3',4,5,6'-Heptabromobiphenyl",
ToxinDB,"2,2',3,5',6-Pentabromobiphenyl",
ToxinDB,"2,3,3',4,4',5,5'-Heptabromobiphenyl",
ToxinDB,4-Monobromobiphenyl,
ToxinDB,"4,4'-Dibromobiphenyl",
ToxinDB,"2,2',3,4',5,6'-Hexabromobiphenyl",
ToxinDB,"2,3,4,4',5-Pentabromobiphenyl",
ToxinDB,"2,2',4,6'-Tetrabromobiphenyl",
ToxinDB,"2,2',6,6'-Tetrabromobiphenyl",
ToxinDB,"2,2',4,4',6-Pentabromobiphenyl",
ToxinDB,"3,3',4,5'-Tetrabromobiphenyl",
ToxinDB,"2,3,3',4-Tetrabromobiphenyl",
ToxinDB,"2,2',4,6,6'-Pentabromobiphenyl",
ToxinDB,"2,2',3,3',4-Pentabromobiphenyl",
ToxinDB,"2,2',3,6-Tetrabromobiphenyl",
ToxinDB,"2,2',3,4,5,6-Hexabromobiphenyl",
ToxinDB,"2,2',3,3'-Tetrabromobiphenyl",
ToxinDB,4-Bromobiphenyl Ether,
ToxinDB,"4,4'-Dibromobiphenyl Ether",
ToxinDB,Tribromobiphenyl Ether,
ToxinDB,Tetrabromobiphenyl Ether,
ToxinDB,"2,2',4,4',5-Pentabromobiphenyl Ether",
ToxinDB,Hexabromobiphenyl Ether,
ToxinDB,Heptabromobiphenyl Ether,
ToxinDB,"2,3,3',4,4',5,5',6'-Octabromobiphenyl Ether",
ToxinDB,Nonabromobiphenyl Ether,
ToxinDB,"2,2',3,3',4,4',5,5',6,6'-Decabromobiphenyl Ether",
ToxinDB,1-Chlorodibenzo-p-dioxin,
ToxinDB,2-Chlorodibenzo-p-dioxin,
ToxinDB,"1,3-Dichlorodibenzo-p-dioxin",
ToxinDB,"1,6-Dichlorodibenzo-p-dioxin",
ToxinDB,"2,3-Dichlorodibenzo-p-dioxin",
ToxinDB,"2,7-Dichlorodibenzo-p-dioxin",
ToxinDB,"2,8-Dichlorodibenzo-p-dioxin",
ToxinDB,"1,4-Dichlorodibenzo-p-dioxin",
ToxinDB,"1,2-Dichlorodibenzo-p-dioxin",
ToxinDB,"1,9-Dichlorodibenzo-p-dioxin",
ToxinDB,"1,8-Dichlorodibenzo-p-dioxin",
ToxinDB,"1,7-Dichlorodibenzo-p-dioxin",
ToxinDB,"1,2,4-Trichlorodibenzo-p-dioxin",
ToxinDB,"2,3,7-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,3,7-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,7,8-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,4,9-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,4,8-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,3,9-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,3,8-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,3,6-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,2,9-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,2,8-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,2,7-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,2,6-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,2,3-Trichlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,4-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,6-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,7-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,8-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,9-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,6-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,7-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,8-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,9-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,6,7-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,6,8-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,6,9-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"2,3,6,7-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,8,9-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,3,6,8-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,3,6,9-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,3,7,8-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,3,7,9-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,4,6,9-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,4,7,8-Tetrachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,4,7-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,7,8-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,8,9-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,8,9-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,6,9-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,6,7-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,7,9-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,6,9-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,6,8-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,4,6-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,7,9-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,6,8-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,6,7-Pentachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,6,7,9-Hexachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,6,7,9-Hexachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,4,6,7-Hexachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,6,8,9-Hexachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,4,6,9-Hexachlorodibenzo-p-dioxin",
ToxinDB,"1,2,4,6,8,9-Hexachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,4,6,8-Hexachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",
ToxinDB,"1,2,3,4,6,7,9-Heptachlorodibenzo-p-dioxin",
ToxinDB,Octachlorodibenzo-p-dioxin,
ToxinDB,"1-((1,1-Dimethylethyl)amino)-3-((5a,6,7,8,9,9a-hexahydro-2-dibenzofuranyl)oxy)-2-propanol hydrochloride",
ToxinDB,"1-((1,1-Dimethylethyl)amino)-3-((6,7,8,9-tetrahydro-2-dibenzofuranyl)oxy)-2-propanol hydrochloride",
ToxinDB,"1-((1-Methylethyl)amino)-3-((6,7,8,9-tetrahydro-2-dibenzofuranyl)oxy)-2-propanol hydrochloride",
ToxinDB,"1-(2,6-Dimethyl-1-piperidyl)-3-(6,7,8,9-tetrahydrodibenzofuran-2-yloxy)propan-2-ol hydrochloride",
ToxinDB,"1-(Bis(1-methylethyl)amino)-3-((6,7,8,9-tetrahydro-2-dibenzofuranyl)oxy)-2-propanol hydrochloride",
ToxinDB,"1-(Butylamino)-3-((5a,6,7,8,9,9a-hexahydro-2-dibenzofuranyl)oxy)-2-propanol hydrochloride",
ToxinDB,"1-(Cyclohexylamino)-3-((6,7,8,9-tetrahydro-2-dibenzofuranyl)oxy)-2-propanol hydrochloride",
ToxinDB,"1-(Diethylamino)-3-((6,7,8,9-tetrahydro-2-dibenzofuranyl)oxy)-2-propanol hydrochloride",
ToxinDB,"1,1'-(2,8-Dibenzofuradiyl)bis(2-(dimethylamino)ethanone) dhydrochloride hydrate",
ToxinDB,"1,2,3,4,4a,9b-Hexahydro-4a-((4-(2-ethoxy-2-phenylethyl)-1-piperazinyl)methyl)-6-methoxy-4-dibenzofuranol dihydrochloride",
ToxinDB,"1,2,3,4,4a,9b-Hexahydro-4a-((4-(2-ethoxy-2-phenylethyl)-1-piperazinyl)methyl)-8-methoxy-4-dibenzofuranol dihydrochloride",
ToxinDB,"1,2,3,4,4a,9b-Hexahydro-4a-((4-(2-methoxy-2-phenylethyl)-1-piperazinyl)methyl-4-dibenzofuranol dihydrochloride",
ToxinDB,"1,2,3,4,4a,9b-Hexahydro-8,9b-dimethyl-4-(3-(4-methyl-piperazin-1-yl)propionamido) dibenzofuran-3-one",
ToxinDB,"1,2,3,4,6,7,8,9,10,10,11,11-Dodecachloro-1,4,4a,5a,6,9,9a,9b-octahydro-1,4:6,9- dimethanodibenzofuran",
ToxinDB,"1,2,3,4,6,7,8,9-Octahydrodibenzofuran",
ToxinDB,"1,2,3,4,6,7,8-Heptabromodibenzofuran",
ToxinDB,"1,2,3,4,6,7,9-Heptachlorodibenzofuran",
ToxinDB,"1,2,3,4,6,7-Hexabromodibenzofuran",
ToxinDB,"1,2,3,4,6,7-Hexachlorodibenzofuran",
ToxinDB,"1,2,3,4,6,8,9-Heptachlorodibenzofuran",
ToxinDB,"1,2,3,4,6,8-Hexachlorodibenzofuran",
ToxinDB,"1,2,3,4,6,9-Hexachlorodibenzofuran",
ToxinDB,"1,2,3,4,6-Pentachlorodibenzofuran",
ToxinDB,"1,2,3,4,7,8,9-Heptabromodibenzofuran",
ToxinDB,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",
ToxinDB,"1,2,3,4,7,8-Hexabromodibenzofuran",
ToxinDB,"1,2,3,4,7,8-Hexachlorodibenzofuran",
ToxinDB,"1,2,3,4,7,9-Hexachlorodibenzofuran",
ToxinDB,"1,2,3,4,7-Pentachlorodibenzofuran",
ToxinDB,"1,2,3,4,8,9-Hexachlorodibenzofuran",
ToxinDB,"1,2,3,4,8-Pentachlorodibenzofuran",
ToxinDB,"1,2,3,4,9-Pentachlorodibenzofuran",
ToxinDB,"1,2,3,4-Tetrachlorodibenzofuran",
ToxinDB,"1,2,3,4-Tetrahydrodibenzofuran",
ToxinDB,"1,2,3,6,7,8-Hexabromodibenzofuran",
ToxinDB,"2,3,4,7,8,9-Hexachlorodibenzofuran",
ToxinDB,"1,2,3,6,7,9-Hexachlorodibenzofuran",
ToxinDB,"1,2,3,6,7-Pentachlorodibenzofuran",
ToxinDB,"1,2,3,6,8,9-Hexachlorodibenzofuran",
ToxinDB,"1,2,3,6,8-Pentachlorodibenzofuran",
ToxinDB,"1,2,3,6,9-Pentachlorodibenzofuran",
ToxinDB,"1,2,3,6-Tetrachlorodibenzofuran",
ToxinDB,"1,2,3,7,8,9-Hexabromodibenzofuran",
ToxinDB,"1,2,3,7,8,9-Hexachlorodibenzofuran",
ToxinDB,"1,2,3,7,8-Pentabromodibenzofuran",
ToxinDB,"1,2,3,7,8-Pentachlorodibenzofuran",
ToxinDB,"1,2,3,7,9-Pentachlorodibenzofuran",
ToxinDB,"1,2,3,7-Tetrachlorodibenzofuran",
ToxinDB,"1,2,3,8,9-Pentachlorodibenzofuran",
ToxinDB,"1,2,3,8-Tetrachlorodibenzofuran",
ToxinDB,"1,2,3,9-Tetrachlorodibenzofuran",
ToxinDB,"1,2,4,6,7,8-Hexachlorodibenzofuran",
ToxinDB,"1,2,4,6,7,9-Hexachlorodibenzofuran",
ToxinDB,"1,2,4,6,7-Pentachlorodibenzofuran",
ToxinDB,"1,2,4,6,8,9-Hexachlorodibenzofuran",
ToxinDB,"1,2,4,6,8-Pentachlorodibenzofuran",
ToxinDB,"1,2,4,6,9-Pentachlorodibenzofuran",
ToxinDB,"1,2,4,6-Tetrachlorodibenzofuran",
ToxinDB,"1,2,4,7,8-Pentachlorodibenzofuran",
ToxinDB,"1,2,4,7,9-Pentachlorodibenzofuran",
ToxinDB,"1,2,4,7-Tetrachlorodibenzofuran",
ToxinDB,"1,2,4,8,9-Pentachlorodibenzofuran",
ToxinDB,"1,2,4,8-Tetrachlorodibenzofuran",
ToxinDB,"1,2,4-Trimethoxy-3-dibenzofuranol",
ToxinDB,"2,3,4,8,9-Pentachlorodibenzofuran",
ToxinDB,"1,3,4,8,9-Pentachlorodibenzofuran",
ToxinDB,"1,2,6,7-Tetrachlorodibenzofuran",
ToxinDB,"1,2,6,8-Tetrachlorodibenzofuran",
ToxinDB,"1,2,7,8-Tetrabromodibenzofuran",
ToxinDB,"1,2,7,8-Tetrachlorodibenzofuran",
ToxinDB,"1,2,7,9-Tetrachlorodibenzofuran",
ToxinDB,"1,2-Dichlorodibenzofuran",
ToxinDB,"1,3,4,6,7,8-Hexachlorodibenzofuran",
ToxinDB,"1,3,4,6,7,9-Hexachlorodibenzofuran",
ToxinDB,"1,3,4,6,7-Pentachlorodibenzofuran",
ToxinDB,"1,3,4,6,8-Pentachlorodibenzofuran",
ToxinDB,"1,3,4,6,9-Pentachlorodibenzofuran",
ToxinDB,"1,3,4,6-Tetrachlorodibenzofuran",
ToxinDB,"1,3,4,7,8-Pentachlorodibenzofuran",
ToxinDB,"1,3,4,7,9-Pentachlorodibenzofuran",
ToxinDB,"1,3,4,7-Tetrachlorodibenzofuran",
ToxinDB,"1,3,4,8-Tetrachlorodibenzofuran",
ToxinDB,"1,3,4-Trimethoxy-2-dibenzofuranol",
ToxinDB,"2,3,4,7,9-Pentachlorodibenzofuran",
ToxinDB,"1,3,6,7-Tetrachlorodibenzofuran",
ToxinDB,"1,3,6,8-Tetrachlorodibenzofuran",
ToxinDB,"1,3,6,9-Tetrachlorodibenzofuran",
ToxinDB,"1,3,7,8-Tetrachlorodibenzofuran",
ToxinDB,"1,3,7,9-Tetrachlorodibenzofuran",
ToxinDB,"1,3,7-Trichlorodibenzofuran",
ToxinDB,"1,3-Dichlorodibenzofuran",
ToxinDB,"1,4,6,7-Tetrachlorodibenzofuran",
ToxinDB,"1,4,6,8-Tetrachlorodibenzofuran",
ToxinDB,"1,4,7,8-Tetrachlorodibenzofuran",
ToxinDB,"1,4,8-Trichlorodibenzofuran",
ToxinDB,1-Chlorodibenzofuran,
ToxinDB,"1H-Imidazole-1-ethanol, alpha-(((5a,6,7,8,9,9a-hexahydro-2-dibenzofuranyl)oxy)methyl)-, monohydrochloride",
ToxinDB,1-Methyldibenzofuran,
ToxinDB,1-Nitrodibenzofuran,
ToxinDB,"1-Piperazinecarboxylic acid, 4-(3-((1,2,3,4,4a,9b-hexahydro-8,9b-dimethyl-3-oxo-4-dibenzofuranyl)amino)-3-oxopropyl)-, ethyl ester, (4-alpha,4a-beta,9b-beta)-",
ToxinDB,2-(2-(Dimethylamino)-1-hydroxyethyl)dibenzofuran hydrochloride,
ToxinDB,2-(2-Amino-1-hydroxyethyl)dibenzofuran hydrochloride,
ToxinDB,2-(2-Piperidino-1-hydroxyethyl)dibenzofuran hydrochloride,
ToxinDB,2-(3-(Dimethylamino)propionyl)dibenzofuran hydrochloride,
ToxinDB,2-(4-Dibenzofuranyloxy)-2-methylpropionic acid,
ToxinDB,2-(Chloroacetyl)dibenzofuran,
ToxinDB,"2,3,4,5-Bis(2-butenylene) tetrahydrofurfural",
ToxinDB,"2,3,4,6,7,8-Hexabromodibenzofuran",
ToxinDB,"2,3,4,6,7,8-Hexachlorodibenzofuran",
ToxinDB,"2,3,4,6,7-Pentabromodibenzofuran",
ToxinDB,"2,3,4,6,7-Pentachlorodibenzofuran",
ToxinDB,"2,3,4,6,8-Pentachlorodibenzofuran",
ToxinDB,"2,3,4,6-Tetrachlorodibenzofuran",
ToxinDB,"2,3,4,7,8-Pentabromodibenzofuran",
ToxinDB,"2,3,4,7-Tetrachlorodibenzofuran",
ToxinDB,"2,3,4,8-Tetrachlorodibenzofuran",
ToxinDB,"2,3,4-Trichlorodibenzofuran",
ToxinDB,"2,3,6,7-Tetrachlorodibenzofuran",
ToxinDB,"2,3,6,8-Tetrachlorodibenzofuran",
ToxinDB,"2,3,6-Trichlordibenzofuran",
ToxinDB,"2,3,7,8-Tetrabromodibenzofuran",
ToxinDB,"2,3,7-Trichlorodibenzofuran",
ToxinDB,"2,3,8-Trichlorodibenzofuran",
ToxinDB,"2,3-Hexahydroxydiphenoyl-D-glucose",
ToxinDB,"2,4,6,7-Tetrachlorodibenzofuran",
ToxinDB,"2,4,6,8-Tetrachlorodibenzofuran",
ToxinDB,"2,4,6-Trichlorodibenzofuran",
ToxinDB,"2,4,8-Trichlorodibenzofuran",
ToxinDB,"2,4-Dichlorodibenzofuran",
ToxinDB,"2,6-Bis(1,1-dimethylethyl)-8-hydroxy-1,4-dibenzofurandione",
ToxinDB,"2,6-Diacetyl-7,9-dihydroxy-8,9b-dimethyldibenzofuran-1,3(2H,9bH)-dione sodium salt",
ToxinDB,"2,6-Diacetyl-7,9-dihydroxy-8,9b-dimethyldibenzofuran-1,3(2H,9bH)-dione, 2,2',2''-nitrilotriethanol complex",
ToxinDB,"2,6-Diacetyl-7,9-dihydroxy-8-methyl-1,3(2H,9bH)-dibenzofurandione",
ToxinDB,"2,6-Diacetyl-9-(acetyloxy)-4a,9b-dihydro-3,7-dihydroxy-4a-methoxy-8,9b-dimethyl-1(4H)-dibenzofuranone",
ToxinDB,"2,6-Dichlorodibenzofuran",
ToxinDB,"2,7-Dibromodibenzofuran",
ToxinDB,"2,7-Difluorodibenzofuran",
ToxinDB,"2,7-Dinitrodibenzofuran",
ToxinDB,"2,8-Bis((2,4-dihydroxy-6-methylphenyl)amino)-9a,9b-dihydro-1,9-dimethyl-3,7-dibenzofurandione",
ToxinDB,"2,8-Bis(2-(dimethylamino)acetyl)dibenzofuran dihydrochloride",
ToxinDB,"2,8-Dibromodibenzofuran",
ToxinDB,"2,8-Dichlorodibenzofuran",
ToxinDB,"2,8-Dinitrodibenzofuran",
ToxinDB,2-Bromodibenzofuran,
ToxinDB,2-Chlorodibenzofuran,
ToxinDB,2-Dibenzofuranamine,
ToxinDB,2-Dibenzofuranylphenylmethanone,
ToxinDB,2-Hydroxy-3-((2-hydroxy-1-dibenzofuranyl)azo)-5-nitrobenzenesulfonic acid sodium salt,
ToxinDB,2-Hydroxydibenzofuran-3-carboxylic acid,
ToxinDB,2-Hydroxy-N-1-naphthalenyl-3-dibenzofurancarboxamide monosodium salt,
ToxinDB,2-Hydroxy-N-1-naphthalenyl-3-dibenzofurancarboxamide,
ToxinDB,2-Methoxy-3-aminodibenzofuran,
ToxinDB,2-Methoxydibenzofuran,
ToxinDB,3-Methyldibenzofuran,
ToxinDB,2-Nitrodibenzofuran,
ToxinDB,"3,4,6,7-Tetrachlorodibenzofuran",
ToxinDB,"3,4-Dihydro-2-(piperidinomethyl)-1(2H)-dibenzofuranone hydrochloride",
ToxinDB,"3,6-Dichlorodibenzofuran",
ToxinDB,"3,7-Dichlorodibenzofuran",
ToxinDB,"3-[4-[(4S,4aS,9bR)-8,9b-Dimethyl-3-oxo-1,2,4,4a-tetrahydrodibenzofuran-4-yl]-4-acetyl-2,3,5,6-tetrahydropyrazin -1-yl]propanamide hydrochloride",
ToxinDB,"3-[4-[(4S,4aS,9bR)-8,9b-Dimethyl-3-oxo-1,2,4,4a-tetrahydrodibenzofuran-4-yl]-4-ethyl-2,3,5,6-tetrahydropyrazin- 1-yl]propanamide dihydrochloride",
ToxinDB,3-Aminodibenzofuran,
ToxinDB,3-Chlorodibenzofuran,
ToxinDB,N-(2-ethoxyphenyl)-2-hydroxy-3-dibenzofurancarboxamide,
ToxinDB,3-Hydroxy-N-(2-methoxy-3-dibenzofuranyl)-2-naphthalenecarboxamide sodium salt,
ToxinDB,3-Hydroxy-N-(2-methoxy-3-dibenzofuranyl)-2-naphthalenecarboxamide,
ToxinDB,3-Methoxy-2-dibenzofuranamine,
ToxinDB,3-Methoxy-2-nitrodibenzofuran,
ToxinDB,3-Methoxy-4-morpholinomethyldibenzofuran,
ToxinDB,3-Methoxy-4-piperidinomethyldibenzofuran,
ToxinDB,3-Methoxy-4-pyrrolidinomethyldibenzofuran,
ToxinDB,2-Methyldibenzofuran,
ToxinDB,3-Nitrodibenzofuran,
ToxinDB,4-(Diethylamino)methyl-3-methoxydibenzofuran,
ToxinDB,4-(Dimethylamino)methyl-3-methoxydibenzofuran,
ToxinDB,"4-(N-(1-Azabicyclo(2.2.2)-octan-3-yl))-2-chloro-5a,6,7,8,9,9a-hexahydrobenzofurancarboxamide",
ToxinDB,4-(Triphenylsilyl)dibenzofuran,
